YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS
2010,10,22,5.44,6.69,409.52,25.73,23.76,24.75,18.43,89.06,8.29,100.45
2010,10,23,4.79,6.63,410.57,25.35,23.2,24.28,17.82,88.12,6.36,100.41
2010,10,24,5.19,6.59,409.13,24.83,23.05,23.94,17.64,89.94,7.92,100.42
2010,10,25,4.98,6.66,408.88,25.48,23.17,24.33,17.76,87.38,5.28,100.37
2010,10,26,5,6.84,410.57,25.78,23.62,24.69,18.25,88.12,9.17,100.37
2010,10,27,5.49,6.85,412.13,26.03,23.38,24.7,18.01,85.69,4.19,100.39
2010,10,28,5.05,6.7,412.39,26.26,23.56,24.9,18.19,85.56,6.59,100.37
2010,10,29,4.85,6.46,413.17,26.28,23.83,25.06,18.49,86.81,8.28,100.38
2010,10,30,4.97,6.37,416.42,26.18,23.98,25.08,18.68,87.94,7.91,100.42
2010,10,31,5.01,6.42,412.47,25.99,24.12,25.05,18.8,89.56,10.1,100.52
2010,11,1,4.27,6.44,414.18,25.89,23.95,24.92,18.62,89.19,7.71,100.49
2010,11,2,2.92,6.63,414.78,25.93,23.36,24.65,17.94,85.94,5.9,100.41
2010,11,3,5.22,6.31,412.42,26.21,23.6,24.9,18.25,85.88,2.95,100.29
2010,11,4,4.86,6.42,416.01,26.18,23.87,25.03,18.55,87.38,4.31,100.39
2010,11,5,5.2,6.42,414.41,25.96,23.58,24.76,18.19,87,3.5,100.47
2010,11,6,5.68,6.47,413.84,25.99,23.55,24.77,18.19,86.75,5.44,100.53
2010,11,7,5.2,6.29,414.55,25.52,23.62,24.57,18.25,89.38,3.67,100.47
2010,11,8,3.3,6.56,414.98,25.48,23.42,24.44,18.07,88.5,2.87,100.37
2010,11,9,5.96,6.42,411.88,26.48,23.39,24.94,18.07,83.75,1.28,100.29
2010,11,10,4.19,6.35,414.01,26.55,23.95,25.25,18.62,86.06,2.32,100.4
2010,11,11,3.78,6.23,416.64,27.05,24.17,25.61,18.86,84.69,4.19,100.54
2010,11,12,5.5,6.15,413.3,26.78,24.55,25.66,19.35,87.88,2.05,100.38
2010,11,13,4.28,6.33,410.52,25.57,23.54,24.55,18.19,88.62,1.82,100.24
2010,11,14,4.88,6.34,407.56,25.63,23.61,24.62,18.25,88.69,1.47,100.32
2010,11,15,5.33,6.34,407.43,26.45,23.64,25.05,18.25,84.94,1.3,100.47
2010,11,16,5.71,6.29,410.15,27.08,23.64,25.37,18.25,81.94,1.79,100.56
2010,11,17,5.3,6.22,405.52,26.11,24.05,25.08,18.74,88.5,4.78,100.44
2010,11,18,4.96,6.18,406.46,25.72,23.59,24.65,18.25,88.12,4.03,100.33
2010,11,19,5.41,6.2,407.97,26.35,23.4,24.87,18.01,84.19,4.34,100.33
2010,11,20,5.74,6.33,408.79,26.65,23.64,25.15,18.31,84.06,4.05,100.37
2010,11,21,4.44,6.29,412.37,26.15,24.01,25.08,18.74,88.19,4.37,100.28
2010,11,22,4.47,6.36,411.37,25.62,23.43,24.53,18.07,87.75,1.29,100.25
2010,11,23,5.73,6.27,406.97,26.55,22.61,24.58,17.21,79.69,0.75,100.21
2010,11,24,5.27,6.22,411.52,26.79,23.73,25.26,18.43,84,0.7,100.21
2010,11,25,4.75,6.1,413.23,27.18,23.71,25.44,18.37,82,0.51,100.26
2010,11,26,5.16,5.81,410.77,26.55,24.08,25.32,18.8,86.62,1.56,100.3
2010,11,27,4.73,5.93,411.31,26.36,24.1,25.23,18.8,87.62,2.62,100.33
2010,11,28,5.04,5.93,410.8,25.85,23.66,24.76,18.31,87.81,1.88,100.42
2010,11,29,5.14,5.89,413.87,26.47,23.44,24.96,18.07,84.06,1.56,100.37
2010,11,30,5.09,6.1,410.71,26.62,23.86,25.24,18.55,85.31,1.99,100.36
2010,12,1,5.57,6.05,410.61,27.05,23.53,25.29,18.19,81.94,1.53,100.24
2010,12,2,5.69,6.1,406.94,26.62,23.65,25.14,18.31,84.44,1.38,100.21
2010,12,3,4.31,5.99,413.23,27.12,23.68,25.4,18.37,82.31,1.82,100.33
2010,12,4,5.24,5.69,407.01,27.15,23.59,25.37,18.25,81.75,1.56,100.35
2010,12,5,5.09,5.77,412.8,26.87,23.81,25.34,18.49,84,3.38,100.44
2010,12,6,4,5.94,409.16,25.72,23.64,24.68,18.25,88.38,2.82,100.43
2010,12,7,4.23,5.79,408.88,26.39,23.06,24.73,17.64,82.69,3.6,100.34
2010,12,8,4.97,5.73,409.3,26.36,23.31,24.83,17.94,83.94,1.9,100.36
2010,12,9,4.62,5.72,413.66,26.32,23.19,24.76,17.76,83.31,2.51,100.41
2010,12,10,5.4,5.65,407.09,26.62,23.37,24.99,18.01,83,3.35,100.43
2010,12,11,5.14,5.84,406.27,26.98,22.8,24.89,17.4,78.69,3.76,100.3
2010,12,12,5.41,5.42,379.61,26.19,21.57,23.88,16.24,77.5,0.35,100.15
2010,12,13,5.47,5.66,397.99,26.16,22.58,24.37,17.21,81.75,0.5,100.07
2010,12,14,5.14,5.86,403.85,27.12,21.98,24.55,16.54,74.62,0.17,100.22
2010,12,15,5.16,5.6,406.87,27.61,23.33,25.47,17.94,78.38,0.68,100.31
2010,12,16,4.56,5.41,412.7,26.44,23.55,25,18.19,84.38,0.66,100.25
2010,12,17,5.11,5.3,402.98,26.59,23.54,25.07,18.19,83.69,0.38,100.17
2010,12,18,4.92,5.55,412.2,26.88,23.73,25.3,18.43,83.56,0.27,100.14
2010,12,19,5.26,5.76,404.38,26.91,23.37,25.14,18.01,81.62,0.18,100.33
2010,12,20,4.87,5.6,409.54,26.8,23.46,25.13,18.07,82.44,0.3,100.41
2010,12,21,4.79,5.39,411.19,27.19,24.12,25.65,18.86,84.25,0.52,100.35
2010,12,22,5.16,5.82,406.73,26.69,24.28,25.49,19.04,87,1.22,100.31
2010,12,23,5.44,5.69,399.5,26.24,23.48,24.86,18.13,85.19,0.73,100.29
2010,12,24,5.33,5.56,400.56,27.05,22.95,25.01,17.58,79.44,0.77,100.27
2010,12,25,4.55,5.61,410.38,26.66,23.19,24.93,17.76,82.12,0.99,100.39
2010,12,26,5.41,5.73,401.72,26.5,23,24.75,17.58,81.88,0.67,100.43
2010,12,27,5.05,5.57,401.56,26.62,22.79,24.7,17.4,80.31,2.84,100.34
2010,12,28,5.05,5.5,403.99,26.48,23.16,24.82,17.76,82.75,3.54,100.24
2010,12,29,4.23,5.45,409.23,26.54,22.92,24.73,17.52,81.44,2.13,100.27
2010,12,30,4.66,5.87,404.33,26.76,23.01,24.89,17.64,80.69,4.78,100.29
2010,12,31,3.27,5.25,409.65,26.69,22.42,24.55,17.03,78.25,2.97,100.25
2011,1,1,4.93,5.44,389.56,25.62,18.47,22.05,13.43,67.56,0.01,100.22
2011,1,2,4.79,5.32,390.87,26.4,20.8,23.6,15.44,72.62,0.04,100.17
2011,1,3,5.2,5.24,388.07,26.58,18.65,22.61,13.61,64.81,0.04,100.17
2011,1,4,5.18,5.2,382.98,26.73,21.51,24.12,16.11,75.12,0,100.24
2011,1,5,5.13,5.24,394.94,27.08,22.73,24.9,17.33,78.75,0.14,100.28
2011,1,6,5.21,5.41,399.28,26.91,22.91,24.91,17.52,79.69,0.45,100.32
2011,1,7,5.34,5.63,402.53,27.29,23,25.14,17.58,78.69,0.32,100.33
2011,1,8,4.86,5.4,408.19,26.98,23.06,25.02,17.64,79.94,0.62,100.29
2011,1,9,4.45,5.42,403.41,26.01,22.08,24.05,16.66,79.69,0.66,100.37
2011,1,10,4.39,5.17,402.77,26.49,21.37,23.93,15.93,74.75,0.48,100.43
2011,1,11,4.67,4.77,395.89,27.01,22.2,24.61,16.72,76.25,0.08,100.46
2011,1,12,4.25,4.45,390.7,26.56,18.83,22.7,13.79,65.5,0,100.48
2011,1,13,4.11,4.17,390.47,25.42,16.94,21.19,12.21,61.81,0,100.34
2011,1,14,4.5,4.48,378.7,25.34,17.19,21.26,12.45,64.62,0,100.3
2011,1,15,4.97,4.96,389.48,26.15,20.93,23.55,15.56,75.38,0.04,100.33
2011,1,16,4.23,4.75,409,26.64,22.88,24.76,17.46,81.06,4.94,100.44
2011,1,17,5.01,5.17,405.95,26.49,22.14,24.31,16.72,78.62,2.62,100.4
2011,1,18,5.15,5.33,373.88,26.51,19.76,23.13,14.65,70.25,0.33,100.3
2011,1,19,5.4,5.4,374.7,26.22,19.65,22.94,14.53,70.75,0,100.22
2011,1,20,5.06,5.27,386.2,27.05,21.94,24.49,16.54,75.81,0.06,100.13
2011,1,21,5.17,5.31,404.28,27.26,22.57,24.91,17.21,77.38,0.35,100.11
2011,1,22,5.25,5.35,402.29,27,22.92,24.96,17.58,79.62,0.69,100.14
2011,1,23,4.76,5.71,408.84,26.8,23.4,25.11,18.07,82.5,0.62,100.12
2011,1,24,3.13,5.42,410.02,26.9,23.05,24.98,17.7,80.19,1.19,100.23
2011,1,25,5.18,5.55,406.02,25.61,22.63,24.12,17.21,83.94,1.28,100.35
2011,1,26,5.21,5.58,408.52,26.33,23.06,24.69,17.64,82.88,2.86,100.32
2011,1,27,4.54,5.99,407.71,27,23.17,25.08,17.76,80.5,2.3,100.29
2011,1,28,4.96,5.81,406.83,27.34,23.77,25.56,18.43,82.06,2.07,100.35
2011,1,29,4.97,5.74,413.64,26.89,24.23,25.56,18.92,85.94,2.72,100.42
2011,1,30,4.21,5.45,412.49,26.99,24.19,25.59,18.92,85.31,2.27,100.4
2011,1,31,4.81,5.15,408.47,26.95,23.98,25.47,18.68,84.44,2.63,100.39
2011,2,1,4.66,5.12,409.43,26.95,23.65,25.3,18.31,83.06,2.22,100.41
2011,2,2,5.57,5.86,404.57,26.9,23.88,25.39,18.55,84.31,1.72,100.42
2011,2,3,3.96,5.85,412.45,26.74,23.76,25.26,18.43,84.31,3,100.35
2011,2,4,5.18,5.66,410.68,26.73,22.97,24.85,17.58,80.75,3.18,100.34
2011,2,5,5.58,5.68,401.74,27.22,19.14,23.18,14.16,65.25,1.06,100.35
2011,2,6,5.62,6.11,389.8,27.69,21.33,24.51,15.99,70.69,0,100.39
2011,2,7,5.69,6.04,383.88,28.01,20.69,24.35,15.56,69.5,0.02,100.32
2011,2,8,5.73,5.98,403.52,28.16,22.04,25.1,16.72,72.69,0.17,100.26
2011,2,9,5.37,5.75,404.73,27.57,23.07,25.32,17.7,77.88,0.56,100.29
2011,2,10,3.45,6.33,413.82,25.76,23.62,24.69,18.25,88.06,17.44,100.46
2011,2,11,5.73,6.24,408.06,27.33,21.93,24.62,16.48,74.25,0.53,100.44
2011,2,12,5.44,5.99,408.71,26.82,23.62,25.22,18.25,83.31,7.44,100.41
2011,2,13,2.85,6.29,409.79,26.4,23.59,25,18.25,85.06,7.05,100.51
2011,2,14,5.91,6.3,400.14,27.53,22.6,25.06,17.15,76.06,4.64,100.42
2011,2,15,5.78,5.96,409.62,26.87,23.12,25,17.76,80.88,1.81,100.27
2011,2,16,5.6,6.26,410,27.55,23.6,25.58,18.31,80.5,1.71,100.21
2011,2,17,5.41,6.24,413.41,27.66,23.98,25.82,18.68,81.5,2.49,100.25
2011,2,18,3.13,5.84,415.15,27.23,23.87,25.55,18.55,82.75,2.44,100.28
2011,2,19,5.07,5.56,406.2,26.47,22.57,24.51,17.15,80,1.33,100.4
2011,2,20,5.58,6.22,407.34,27.23,23.31,25.26,17.94,80.62,10.01,100.35
2011,2,21,5.33,6.35,408.44,26.87,24.36,25.61,19.1,86.56,9.34,100.42
2011,2,22,4.95,6.13,411.35,26.79,24.21,25.5,18.92,86.25,10.29,100.37
2011,2,23,2.83,6.07,411.81,26.3,24.12,25.2,18.8,87.94,13.58,100.39
2011,2,24,5.94,6.24,405.4,26.76,23.02,24.9,17.64,80.81,2.39,100.3
2011,2,25,5.58,6.57,410.8,27.15,23.41,25.28,18.07,81,5.74,100.19
2011,2,26,2.82,6.71,418.17,26.29,23.37,24.83,18.01,84.38,8.07,100.17
2011,2,27,3.96,6.61,409.57,26.15,23.01,24.58,17.64,83.25,9.16,100.24
2011,2,28,5.15,6.57,411.97,26.2,22.93,24.57,17.52,82.56,16.01,100.37
2011,3,1,5.03,6.41,414.22,26.01,23.14,24.58,17.76,84.44,5.68,100.33
2011,3,2,4.29,6.2,419.01,26.7,23.6,25.15,18.25,83.56,2.85,100.33
2011,3,3,4.55,6.16,415.52,26.42,23.9,25.16,18.62,86.31,4.78,100.33
2011,3,4,5.33,6.35,407.02,26.43,23.63,25.03,18.31,85,3.87,100.34
2011,3,5,5.33,6.14,411.93,26.55,24.12,25.33,18.86,86.81,3.23,100.28
2011,3,6,5.63,6.55,414.71,26.96,24.31,25.63,19.04,85.88,3.65,100.22
2011,3,7,5.17,6.64,417.31,27.36,24.44,25.9,19.23,84.69,2.48,100.23
2011,3,8,5.19,6.69,413.93,26.9,24.69,25.8,19.53,87.94,2.43,100.21
2011,3,9,5.09,6.62,415.51,27.06,24.11,25.58,18.86,84.44,2.76,100.19
2011,3,10,5.07,6.4,417.09,27.08,24.22,25.65,18.98,84.69,1.87,100.25
2011,3,11,5.46,6.65,415.68,27.55,24.26,25.9,18.98,82.94,1.49,100.23
2011,3,12,5.95,6.82,414.8,27.44,24.55,26,19.35,84.81,2.83,100.16
2011,3,13,4.59,6.64,415.53,27.37,24.89,26.13,19.78,86.75,3.61,100.1
2011,3,14,5.8,6.76,410.74,26.82,24.48,25.65,19.29,87.31,4.32,100.29
2011,3,15,5.77,6.62,410.26,27.01,24.18,25.59,18.86,85,3.32,100.38
2011,3,16,5.6,6.5,415.36,27.22,24.65,25.93,19.47,86.31,3.8,100.29
2011,3,17,5.2,6.87,414.02,26.95,25.14,26.05,20.02,90,15.61,100.24
2011,3,18,5.15,6.71,411.7,26.73,24.51,25.62,19.29,87.88,14.11,100.35
2011,3,19,6.31,6.63,408.51,26.67,24.21,25.44,18.92,86.75,11.17,100.3
2011,3,20,5.91,6.75,409.38,26.44,24.33,25.39,19.1,88.44,7.52,100.25
2011,3,21,6.04,6.8,407.02,26.07,24.17,25.12,18.92,89.44,15.07,100.27
2011,3,22,5.3,6.78,414.2,26.51,23.81,25.15,18.49,85.38,2.92,100.31
2011,3,23,5.63,6.72,412.82,26.69,23.68,25.19,18.31,83.81,4.65,100.39
2011,3,24,5.6,6.63,413.88,26.66,24.28,25.48,18.98,86.94,5.42,100.42
2011,3,25,5.31,6.83,414.88,26.53,24.52,25.52,19.29,88.88,5,100.39
2011,3,26,4.44,6.93,412.41,26.64,24.2,25.42,18.92,86.75,4.13,100.35
2011,3,27,6.49,6.84,410.95,26.69,24.04,25.37,18.74,85.69,0.72,100.44
2011,3,28,6.4,6.76,409.8,26.68,24.38,25.53,19.1,87.44,0.63,100.47
2011,3,29,5.45,6.61,415.25,26.76,24.55,25.65,19.29,87.94,0.67,100.45
2011,3,30,5.8,6.62,414.07,26.62,24.44,25.53,19.17,88.06,0.39,100.43
2011,3,31,6.26,6.89,409.48,27.17,24.22,25.69,18.92,84.38,0.71,100.39
2011,4,1,6.13,6.86,412.59,26.73,24.32,25.52,19.04,86.81,2.12,100.4
2011,4,2,5.57,6.72,415.52,26.83,23.63,25.23,18.31,82.88,2.42,100.45
2011,4,3,4.25,6.67,415.43,26.96,24.39,25.68,19.17,86.19,1.76,100.34
2011,4,4,5.4,6.74,413.59,26.81,23.96,25.38,18.62,84.75,1.8,100.4
2011,4,5,5.33,6.91,416.21,26.8,22.95,24.88,17.52,80,0.41,100.49
2011,4,6,5.15,6.19,416.17,27.72,23.52,25.62,18.19,78.75,0.16,100.4
2011,4,7,5.89,6.37,415.48,28.04,24.97,26.5,19.84,84.12,0.51,100.23
2011,4,8,5.51,6.24,419.71,28.13,25.13,26.63,20.02,84.44,0.44,100.3
2011,4,9,5.51,6.18,420.26,27.56,24.63,26.1,19.41,84.62,0.28,100.41
2011,4,10,4.65,6.31,419.73,27.41,24.32,25.87,19.04,83.75,0.45,100.42
2011,4,11,5.81,6.48,412.84,27.01,23.87,25.44,18.55,83.44,6.47,100.33
2011,4,12,5.56,6.68,417.53,27.32,23.71,25.51,18.37,81.31,5.99,100.31
2011,4,13,3.93,6.87,412.95,26.78,23.69,25.23,18.31,83.62,4.18,100.37
2011,4,14,5.97,6.25,408.4,27.03,23.44,25.23,18.07,81.31,7.25,100.26
2011,4,15,5.49,6.57,414.33,27.19,24.75,25.98,19.59,86.75,18.5,100.08
2011,4,16,5.19,6.67,416.91,27.01,25.05,26.03,19.96,89.12,8.84,100.13
2011,4,17,5.55,6.56,415.9,27.01,24.7,25.86,19.53,87.44,8.83,100.23
2011,4,18,5.54,6.72,415.98,26.83,24.71,25.77,19.53,88.25,9.88,100.32
2011,4,19,5.4,6.86,416.35,27.09,24.54,25.81,19.35,86.19,5.44,100.24
2011,4,20,5.51,6.67,415.62,27.01,24.83,25.92,19.71,88.06,11.2,100.2
2011,4,21,5.78,6.76,411.1,26.65,24.96,25.81,19.84,90.44,7.02,100.25
2011,4,22,5.71,6.66,409.64,26.76,24.68,25.72,19.47,88.5,3.9,100.22
2011,4,23,5.65,6.77,413.2,26.62,24.82,25.72,19.65,90,7.57,100.22
2011,4,24,1.55,6.97,416.24,25.93,24.15,25.04,18.86,90,8.68,100.38
2011,4,25,6.73,6.94,407.52,27.04,23.34,25.19,17.94,80.88,1.47,100.36
2011,4,26,5.23,6.92,416.49,27.01,24.49,25.75,19.29,86.5,3.6,100.33
2011,4,27,5.32,7.01,407.84,26.26,23.9,25.08,18.55,87.06,3.1,100.41
2011,4,28,5.51,6.78,412.96,26.5,23.93,25.22,18.62,85.94,3.65,100.4
2011,4,29,3.78,6.92,414.39,26.05,23.8,24.92,18.43,87.62,2.12,100.39
2011,4,30,4.79,6.85,410.75,25.7,23.57,24.63,18.19,88.06,1.67,100.37
2011,5,1,5.6,6.54,410.84,26.61,23.55,25.08,18.19,83.69,0.83,100.39
2011,5,2,4.94,6.58,415.66,26.66,24.19,25.43,18.86,86.5,1.43,100.52
2011,5,3,4.23,6.42,423.55,26.65,24.65,25.65,19.41,88.88,2.69,100.53
2011,5,4,3.12,6.54,421.34,27.82,23.4,25.61,18.07,78.38,1.31,100.43
2011,5,5,6.15,6.72,416.32,27.47,24.6,26.04,19.41,84.81,0.92,100.34
2011,5,6,5.49,6.7,423.66,26.93,25.12,26.02,20.02,89.94,5.5,100.32
2011,5,7,5.93,6.77,420.34,26.85,25.08,25.97,19.96,90.12,7.89,100.28
2011,5,8,5.03,6.69,421.97,27.2,25.46,26.33,20.45,90.31,14.25,100.3
2011,5,9,4.11,6.7,424.42,26.78,24.08,25.43,18.8,85.5,8.3,100.3
2011,5,10,5.53,6.82,416.69,26.47,24.05,25.26,18.74,86.75,11.35,100.45
2011,5,11,5.91,6.85,412.12,26.56,23.84,25.2,18.49,85.25,1.5,100.38
2011,5,12,4.52,6.72,420.16,26.83,24.3,25.56,19.04,86.19,7.05,100.32
2011,5,13,4.13,6.51,417.26,27.08,24.12,25.6,18.86,84.19,4.4,100.32
2011,5,14,5.6,6.57,419.27,27.28,24.62,25.95,19.41,85.69,7.36,100.32
2011,5,15,5.26,6.67,418.87,27.76,24.77,26.26,19.59,84.25,2,100.21
2011,5,16,4.59,6.31,418.9,26.69,24.81,25.75,19.65,89.44,4.3,100.3
2011,5,17,3.98,5.72,422.26,26.69,25.05,25.87,19.9,90.69,6.63,100.36
2011,5,18,3.34,6.31,419.6,26.98,25.23,26.1,20.14,90.25,5.75,100.38
2011,5,19,3.18,6.49,420.1,26.86,24.97,25.91,19.84,89.5,3.87,100.4
2011,5,20,5.59,6.27,414.23,27.15,24.6,25.87,19.35,86.19,3.26,100.42
2011,5,21,3.98,6.29,419.27,26.52,24.96,25.74,19.78,91.12,7.35,100.44
2011,5,22,4.27,6.62,418.85,25.62,23.22,24.42,17.82,86.88,5.42,100.54
2011,5,23,5.25,6.75,412.85,25.81,23.44,24.63,18.01,86.94,3.46,100.6
2011,5,24,5.5,6.75,411.59,26.52,23.94,25.23,18.55,85.94,3.99,100.62
2011,5,25,5.23,6.62,414.39,26.74,24.44,25.59,19.17,87.44,5.08,100.59
2011,5,26,4.79,6.65,417.45,26.48,24.33,25.4,19.04,88.12,8.55,100.63
2011,5,27,2.91,6.6,419.12,26.43,23.9,25.16,18.55,86.19,4.5,100.59
2011,5,28,4.2,6.44,417.96,26.01,23.73,24.87,18.31,87.38,10.5,100.65
2011,5,29,5.11,6.61,420.5,26.36,23.69,25.02,18.31,85.5,2.46,100.6
2011,5,30,5.29,6.64,416.23,26.37,23.6,24.99,18.19,84.94,6.38,100.63
2011,5,31,3.01,6.65,421.48,26.08,23.8,24.94,18.43,87.31,9.43,100.62
2011,6,1,4.75,6.46,424.32,26.57,24.23,25.4,18.92,87.19,11.12,100.48
2011,6,2,3.87,6.67,425.01,26.9,24.69,25.8,19.47,87.88,9.73,100.41
2011,6,3,3.78,6.63,423.36,26.74,24.41,25.58,19.17,87.31,14.53,100.44
2011,6,4,4.5,6.58,425.44,26.57,24.71,25.64,19.47,89.69,19.88,100.47
2011,6,5,2.04,6.46,421.08,26.19,23.88,25.04,18.49,87.44,12.5,100.56
2011,6,6,4.86,6.45,419.91,26.71,24.32,25.51,19.04,87.06,7.33,100.57
2011,6,7,3.9,6.25,418.85,26.31,24.87,25.59,19.65,91.81,20.56,100.58
2011,6,8,3.4,6.25,420.97,25.3,23.72,24.51,18.31,91,14.83,100.71
2011,6,9,3.4,6.39,411.67,24.93,22.69,23.81,17.15,87.62,12.03,100.88
2011,6,10,4.86,6.47,415.1,25.73,23.37,24.55,17.94,87.12,12.82,100.73
2011,6,11,4.14,6.39,418.16,25.94,24.15,25.05,18.8,90,17.23,100.69
2011,6,12,3.59,6.56,415.65,25.32,23.53,24.43,18.07,89.81,7.17,100.75
2011,6,13,4.48,6.74,411.86,25.93,23.44,24.69,18.01,86.44,5.17,100.77
2011,6,14,6.32,6.8,400.38,26.05,23.19,24.62,17.76,84.62,0.69,100.67
2011,6,15,5.35,6.57,410.89,25.94,23.45,24.69,18.07,86.44,4.11,100.56
2011,6,16,2.87,6.39,422.25,25.92,23.72,24.82,18.37,87.81,7.3,100.51
2011,6,17,3.96,6.53,415.78,25.96,23.35,24.65,17.94,85.75,2.79,100.58
2011,6,18,3.52,6.3,411.74,25.49,23.15,24.32,17.7,87,4.41,100.61
2011,6,19,3.3,6.04,416.01,25.54,23.83,24.69,18.43,90.31,10.38,100.58
2011,6,20,4.54,5.63,417.66,25.87,23.76,24.81,18.37,88.44,3.89,100.55
2011,6,21,3.01,5.86,421.07,25.61,23.87,24.74,18.49,90.12,10.41,100.61
2011,6,22,3.89,6.06,421.64,25.4,23.5,24.45,18.07,89.31,7.59,100.64
2011,6,23,2.85,5.97,424.6,25.55,23.63,24.59,18.25,89.25,8.97,100.56
2011,6,24,2.02,6.09,413.95,25.09,23.09,24.09,17.64,88.75,11.72,100.56
2011,6,25,4.97,6.31,409.65,25.41,22.59,24,17.09,84.69,1.33,100.7
2011,6,26,4.46,5.31,412.34,25.36,22.2,23.78,16.72,82.94,0.83,100.73
2011,6,27,3.86,5.69,416.22,25.37,22.87,24.12,17.4,86.12,1.43,100.64
2011,6,28,4.19,6.1,416.73,25.25,23.17,24.21,17.7,88.44,2.28,100.6
2011,6,29,4.04,6.13,411.83,25.4,23.2,24.3,17.76,87.94,2.22,100.58
2011,6,30,2.57,5.7,417.6,24.71,23.21,23.96,17.76,91.31,20.54,100.52
2011,7,1,3.13,5.68,417.13,24.81,23.12,23.97,17.64,90.38,24.96,100.62
2011,7,2,4.11,5.25,418.1,25.61,23.21,24.41,17.76,86.88,9.2,100.57
2011,7,3,3.09,5.57,421.53,25,23.24,24.12,17.82,90,9.15,100.56
2011,7,4,2.51,6.17,418.73,24.94,22.9,23.93,17.46,88.56,12.6,100.61
2011,7,5,4.62,6.43,411.82,24.76,21.96,23.37,16.42,84.81,0.35,100.83
2011,7,6,3.79,5.65,413.91,24.79,22.62,23.71,17.15,87.88,1.16,100.68
2011,7,7,3.09,6.05,420.24,24.92,22.9,23.9,17.46,88.69,1.19,100.56
2011,7,8,2.8,6.18,420.42,24.88,22.69,23.78,17.21,87.81,1.29,100.59
2011,7,9,3.55,6.31,420.11,25.08,22.92,24.01,17.46,88.06,0.8,100.69
2011,7,10,3.6,6.22,411.59,24.73,22.52,23.62,17.03,87.69,0.79,100.74
2011,7,11,3.49,6.32,412.52,24.44,22.27,23.35,16.78,87.88,0.3,100.7
2011,7,12,4.81,6.37,408.67,25.04,22.61,23.83,17.15,86.88,0.39,100.64
2011,7,13,5.43,6.4,408.09,25,22.94,23.97,17.46,88.69,0.44,100.58
2011,7,14,3.99,6.33,414.87,24.71,22.7,23.71,17.21,88.88,1.08,100.57
2011,7,15,3.91,6.35,419.9,24.82,22.8,23.81,17.33,88.81,3.85,100.65
2011,7,16,3.75,6.28,418.23,24.79,23.1,23.94,17.64,90.56,4.72,100.62
2011,7,17,3.42,6.36,418.23,24.77,23.26,24.01,17.82,91.38,6.68,100.66
2011,7,18,3.71,6.21,411.65,24.62,22.94,23.78,17.46,90.5,4.91,100.71
2011,7,19,4.74,6.37,405.27,25.23,23.07,24.15,17.58,88.38,1.84,100.74
2011,7,20,4.84,6.17,407.18,24.94,23.04,23.98,17.58,89.44,1.79,100.77
2011,7,21,3.68,6.2,413.4,24.63,22.4,23.51,16.91,87.62,2.4,100.75
2011,7,22,3.18,6.45,418.3,24.41,22.19,23.3,16.66,87.69,0.7,100.75
2011,7,23,5.09,6.55,405.34,24.15,21.99,23.07,16.42,88,0.92,100.86
2011,7,24,5.72,6.54,392.58,23.94,21.4,22.66,15.87,86.19,0.21,100.85
2011,7,25,5.85,6.69,386.77,23.64,20.52,22.08,15.01,83.25,0.1,100.7
2011,7,26,3.81,6.48,402.57,23.44,20.58,22.01,15.14,84.38,0.24,100.6
2011,7,27,3.44,6.77,410.37,23.52,21.19,22.36,15.69,87.31,0.5,100.65
2011,7,28,3.55,6.69,413.01,23.85,21.51,22.68,15.99,87.31,0.22,100.58
2011,7,29,4.29,6.67,407.85,23.96,21.76,22.86,16.3,87.88,0.45,100.51
2011,7,30,4.24,6.55,407.82,23.87,21.69,22.79,16.17,87.94,0.66,100.57
2011,7,31,4.24,6.67,409.85,24.06,21.81,22.94,16.3,87.75,1.09,100.58
2011,8,1,5.1,6.47,406.38,24.62,22.14,23.38,16.66,86.69,0.52,100.48
2011,8,2,3.41,6.7,414.8,24.48,22.58,23.53,17.09,89.38,1.22,100.49
2011,8,3,3.61,6.53,419.24,24.77,22.81,23.8,17.33,89.19,1.87,100.65
2011,8,4,2.66,6.56,418.32,23.92,22.37,23.14,16.85,91.12,0.64,100.82
2011,8,5,4.58,6.66,412.49,24.33,22.05,23.19,16.48,87.56,0.42,100.83
2011,8,6,3.39,6.63,412.65,24.24,21.92,23.08,16.36,87.5,0.29,100.79
2011,8,7,4.04,6.69,414.55,23.97,21.71,22.83,16.17,87.62,0.46,100.73
2011,8,8,2.62,6.71,421.2,23.94,21.65,22.8,16.11,87.5,0.34,100.74
2011,8,9,3.01,6.71,418.26,23.9,21.52,22.72,15.99,86.88,0.41,100.71
2011,8,10,3.31,6.66,415.65,24.13,21.97,23.05,16.48,88.19,0.5,100.67
2011,8,11,4.02,6.57,411.35,24.55,22.24,23.39,16.72,87.62,0.47,100.64
2011,8,12,2.89,6.59,417.39,24.75,22.48,23.61,16.97,87.62,1.02,100.58
2011,8,13,2.8,6.62,418.55,24.17,21.88,23.03,16.42,87.38,1.87,100.51
2011,8,14,3.5,6.77,414.34,24.15,21.73,22.94,16.24,86.75,1.04,100.56
